,id
63104,1384244276125601792
63105,1384244065886085140
63106,1384243324102397963
63107,1384242999924719619
63108,1384241777415135239
63109,1384239389505560579
63110,1384239159569567751
63111,1384238330724843526
63112,1384237934249865217
63113,1384237429465309185
63114,1384236884210061316
63115,1384236810142769155
63116,1384236772779991047
63117,1384235238780407811
63118,1384235153602486275
63119,1384234715394109446
63120,1384233662556741640
63121,1384233646773596170
63122,1384232996132200450
63123,1384232992617336837
63124,1384231904082219010
63125,1384231891377684481
63126,1384231846238560262
63127,1384231262676684802
63128,1384229596632018950
63129,1384228991641419785
63130,1384228927879606277
63131,1384228477981790216
63132,1384228458994180099
63133,1384228409321000964
63134,1384227348761907203
63135,1384226867679354885
63136,1384226799782023175
63137,1384226692894380036
63138,1384226659994275843
63139,1384224701401108491
63140,1384224506978340865
63141,1384224241327886347
63142,1384224180388843530
63143,1384223992475652113
63144,1384223447962640389
63145,1384222753654403074
63146,1384222251730436101
63147,1384221043540205569
63148,1384220657848705025
63149,1384219817230565383
63150,1384219815594708994
63151,1384219025878618113
63152,1384218808508813315
63153,1384217699396378630
63154,1384217267169157126
63155,1384217117784903684
63156,1384217022322462722
63157,1384216269608525830
63158,1384215490688471044
63159,1384215024902709249
63160,1384214988181577741
63161,1384214708270501895
63162,1384214239976464393
63163,1384212993538355203
63164,1384212633201496073
63165,1384212556030517248
63166,1384212415244431369
63167,1384212353219137541
63168,1384212116832362497
63169,1384211809456975875
63170,1384210719634190344
63171,1384209942865858562
63172,1384209897026310155
63173,1384208822512750603
63174,1384208485097742346
63175,1384207857294319626
63176,1384207843746664453
63177,1384207515835985922
63178,1384207373267464206
63179,1384207197924511747
63180,1384206462038073347
63181,1384205712918679560
63182,1384205641728675844
63183,1384205383388983300
63184,1384205202555772935
63185,1384205200752185355
63186,1384205194225864707
63187,1384205116123664385
63188,1384204662757228549
63189,1384204235558899732
63190,1384203476444483591
63191,1384203043432853506
63192,1384202442259144713
63193,1384202303595446276
63194,1384201011615526914
63195,1384200353248276489
63196,1384200079095914497
63197,1384199860572758016
63198,1384199773431894027
63199,1384199510029574154
63200,1384198727796101135
63201,1384198689451757574
63202,1384198688721932296
63203,1384198133941346306
63204,1384197778503438339
63205,1384196959058030599
63206,1384196731877789698
63207,1384196369011802113
63208,1384196225436569603
63209,1384195025907556354
63210,1384194701897572356
63211,1384194451866669057
63212,1384194308857729027
63213,1384193553568468992
63214,1384193389663428619
63215,1384193126785380356
63216,1384193105251815429
63217,1384192006453223427
63218,1384191561227923462
63219,1384191327093477382
63220,1384190443533922310
63221,1384189760512528384
63222,1384189152824946694
63223,1384188541110874119
63224,1384188056605847552
63225,1384187001738432522
63226,1384186282566316038
63227,1384185427930730502
63228,1384185226172108808
63229,1384183692390649862
63230,1384183239951065093
63231,1384182304549916677
63232,1384182300225589252
63233,1384178321286590464
63234,1384178064616132612
63235,1384177298211893248
63236,1384177174681292806
63237,1384177081152536584
63238,1384176154454597637
63239,1384175804569948165
63240,1384175685204209677
63241,1384175222782238734
63242,1384175149453168653
63243,1384174961217081352
63244,1384173138456416260
63245,1384173138338979841
63246,1384173015554936833
63247,1384172926774091785
63248,1384172897019731976
63249,1384172884097073157
63250,1384172785174417411
63251,1384172752760807424
63252,1384170417946910721
63253,1384170340910206988
63254,1384170191790088193
63255,1384170108080193546
63256,1384169990106935299
63257,1384168357595734023
63258,1384168330911567876
63259,1384168150934069254
63260,1384167862340775948
63261,1384167406839476224
63262,1384166613302185987
63263,1384166351518932998
63264,1384165170423885831
63265,1384165088764960781
63266,1384164900121944064
63267,1384164768282406919
63268,1384164448319856645
63269,1384163251424952324
63270,1384163226707918859
63271,1384163200996831244
63272,1384162234981502979
63273,1384162158884184068
63274,1384161992190029832
63275,1384161501569638404
63276,1384161391712509957
63277,1384161314180714498
63278,1384161094378221573
63279,1384160968683376645
63280,1384160299956072452
63281,1384160093017501698
63282,1384159994791088136
63283,1384159655933272066
63284,1384158552890085385
63285,1384158062651478016
63286,1384157750939189250
63287,1384157445501591561
63288,1384157409443147776
63289,1384156872287027200
63290,1384156211075981316
63291,1384154702963564550
63292,1384154413707653124
63293,1384152708211372043
63294,1384152621578031111
63295,1384152385656791048
63296,1384152092697194511
63297,1384151738542805003
63298,1384151242889252864
63299,1384151132839178240
63300,1384150575596523523
63301,1384150433371869189
63302,1384149785448308753
63303,1384149637917937665
63304,1384149486872584204
63305,1384148945018884096
63306,1384148196058828823
63307,1384147384259678215
63308,1384147005568548865
63309,1384146633454067713
63310,1384146024151740417
63311,1384145806316371974
63312,1384145789283229714
63313,1384145686501879813
63314,1384144894231343116
63315,1384144807036014600
63316,1384144517129916421
63317,1384144418765037575
63318,1384143428296929281
63319,1384143154903851008
63320,1384142237672644608
63321,1384141641108180998
63322,1384141508253605894
63323,1384141467870896136
63324,1384141457401925633
63325,1384141407368081425
63326,1384141087896342529
63327,1384140146438676487
63328,1384139955551707136
63329,1384139217727537152
63330,1384139087351672834
63331,1384138688045608977
63332,1384138473083338765
63333,1384137703571156997
63334,1384137612001042440
63335,1384137301219893249
63336,1384136790039142400
63337,1384136144082726919
63338,1384136066878169092
63339,1384135295063392257
63340,1384132417124847625
63341,1384131704055468040
63342,1384131444113510411
63343,1384130221863964684
63344,1384129248504414210
63345,1384128964646432775
63346,1384126903477432321
63347,1384126143914156032
63348,1384125844751220736
63349,1384125537673568258
63350,1384125398892519432
63351,1384124375364890630
63352,1384123978990579712
63353,1384123696491634691
63354,1384123361962303496
63355,1384123138733056010
63356,1384121750959493125
63357,1384119606214762502
63358,1384119606118215683
63359,1384118634453159954
63360,1384118070436765697
63361,1384117831239815170
63362,1384116369004777480
63363,1384116051932106758
63364,1384114891661873160
63365,1384114712082673667
63366,1384114566125154318
63367,1384114558021738498
63368,1384113197993525259
63369,1384112714109263872
63370,1384110362488758273
63371,1384110269052309514
63372,1384109336268402691
63373,1384107824238632960
63374,1384106645983166469
63375,1384104718650134540
63376,1384101455179653124
63377,1384100637453930503
63378,1384099590933147654
63379,1384097669988028423
63380,1384096525488300035
63381,1384096353312145414
63382,1384096256809598977
63383,1384096098323550208
63384,1384095728046206980
63385,1384095374688718871
63386,1384095213606432779
63387,1384094984085807105
63388,1384093115594641416
63389,1384089599601909760
63390,1384086328011235333
63391,1384083388991033344
63392,1384082239915364364
63393,1384081579325022213
63394,1384081449280671759
63395,1384079460283019266
63396,1384075622855548929
63397,1384072937360150529
63398,1384070613703172099
63399,1384070244931489799
63400,1384067796758261762
63401,1384067718823911424
63402,1384064364525752325
63403,1384058482555375621
63404,1384055101921189893
63405,1384053758254927872
63406,1384048894158376960
63407,1384043874968997889
63408,1384038877745147904
63409,1384029108909215744
63410,1384028953380155401
63411,1384028896354455558
63412,1384022306045915136
63413,1384022104341843978
63414,1384018834554638352
63415,1384018208437399555
63416,1384017254937874436
63417,1384017048649355266
63418,1384013854028357633
63419,1384012650288324608
63420,1384010262181605386
63421,1384009296694837251
63422,1384002778050097159
63423,1384000890097397766
63424,1384000743892348928
63425,1383999403338264577
63426,1383997855279443975
63427,1383997071401779206
63428,1383993819281063942
63429,1383992811922415629
63430,1383992562873081866
63431,1383992368819359755
63432,1383991059902988290
63433,1383990938771415041
63434,1383990867417976832
63435,1383990267796103169
63436,1383989737682178050
63437,1383989229596790788
63438,1383988905339330571
63439,1383985803034955779
63440,1383983923751911426
63441,1383983192726671370
63442,1383982776966213641
63443,1383980295741865992
63444,1383979783868981251
63445,1383979192186916864
63446,1383977595155271683
63447,1383977527664799748
63448,1383976970858364928
63449,1383975638160216072
63450,1383974532692660227
63451,1383974218153422848
63452,1383972282851201030
63453,1383969998679412737
63454,1383967130933030914
63455,1383967113149255684
63456,1383965793835098121
63457,1383965429383589895
63458,1383964765286912004
63459,1383963543721037829
63460,1383963436132958209
63461,1383962372952387588
63462,1383961728241717249
63463,1383961462574510087
63464,1383961319850713095
63465,1383959346816589833
63466,1383959201324560384
63467,1383958530139455490
63468,1383958445229891592
63469,1383958007789199365
63470,1383957376055742467
63471,1383956184600702979
63472,1383954637099716608
63473,1383953481099141123
63474,1383952880919400454
63475,1383952298750054407
63476,1383952199386992641
63477,1383951742727966730
63478,1383951417728147460
63479,1383950909160394768
63480,1383949990641365003
63481,1383949583651250180
63482,1383949430169034756
63483,1383949375483748362
63484,1383949191437701120
63485,1383948999304962056
63486,1383948736234102787
63487,1383947641604632585
63488,1383947591721754630
63489,1383947071019913216
63490,1383946905969840131
63491,1383945404874559495
63492,1383944812626210817
63493,1383944685719232515
63494,1383944138161201157
63495,1383943775026745344
63496,1383943762628415489
63497,1383943325061828610
63498,1383942805282725896
63499,1383941070933790723
63500,1383940267212898309
63501,1383939605603315712
63502,1383939462346903552
63503,1383939024461602827
63504,1383938731241971712
63505,1383938100393480193
63506,1383936702067007490
63507,1383935690111524868
63508,1383934760959954945
63509,1383934305399803917
63510,1383933430350585856
63511,1383932359427248135
63512,1383932148650971139
63513,1383931669799862275
63514,1383931495866191872
63515,1383931097994592260
63516,1383930723975847945
63517,1383929662254895107
63518,1383928515230277633
63519,1383928408720035848
63520,1383927715288420353
63521,1383927355442294789
63522,1383926901475995651
63523,1383926676527095817
63524,1383926502782226434
63525,1383926224515256333
63526,1383924617480314897
63527,1383923905060950025
63528,1383921999521583111
63529,1383921715923755010
63530,1383921670910406661
63531,1383921436331438080
63532,1383921044340187150
63533,1383919243842887686
63534,1383917605010821120
63535,1383916448012115970
63536,1383916219405799424
63537,1383914991716163590
63538,1383914734794153988
63539,1383913950408941569
63540,1383913886164799488
63541,1383912911320481796
63542,1383910462014713858
63543,1383909719459303426
63544,1383909328084553734
63545,1383909054821457929
63546,1383908788193820673
63547,1383907212020514817
63548,1383906681386459138
63549,1383905476681768960
63550,1383903312064303113
63551,1383903195177517057
63552,1383902944379097092
63553,1383902392131887111
63554,1383902113030234113
63555,1383900268346048524
63556,1383899680153563136
63557,1383898872519434243
63558,1383898293508272128
63559,1383897806818009090
63560,1383897002748956679
63561,1383896938353881093
63562,1383896420395012097
63563,1383895845607677952
63564,1383894915822743558
63565,1383892987063590915
63566,1383892503888236546
63567,1383892118960107522
63568,1383891789392711681
63569,1383891175333978128
63570,1383890905598283781
63571,1383889640973737991
63572,1383888813840240645
63573,1383887985750335492
63574,1383884351331471360
63575,1383883969280692231
63576,1383883084467081220
63577,1383882609361518598
63578,1383882394877321222
63579,1383881814855454721
63580,1383881506427265036
63581,1383880983049506833
63582,1383880034042081283
63583,1383879586975416330
63584,1383878333616640003
63585,1383877710632525827
63586,1383877240727867394
63587,1383875832326676484
63588,1383875413500260352
63589,1383874274876743684
63590,1383872783776555008
63591,1383870627254202373
63592,1383870161271214082
63593,1383869735662542855
63594,1383868272710279174
63595,1383867729396916225
63596,1383867504032763915
63597,1383865593359593474
63598,1383865542872735748
63599,1383864952855810052
63600,1383863960332427264
63601,1383863765658075150
63602,1383863456147730437
63603,1383863159253917698
63604,1383862854646861834
63605,1383862831993344001
63606,1383862060262457348
63607,1383861581801422848
63608,1383860802742939656
63609,1383859306131386384
63610,1383859272488869890
63611,1383859129068883975
63612,1383858456398942213
63613,1383857568485765128
63614,1383856939919056904
63615,1383856345355485194
63616,1383856040639225859
63617,1383855834082406403
63618,1383855664967999491
63619,1383854895262932997
63620,1383854574868459521
63621,1383854139499630600
63622,1383853442557386759
63623,1383853416590450692
63624,1383853175967391754
63625,1383852459278225410
63626,1383850884065488905
63627,1383850447505559553
63628,1383850174900969477
63629,1383849654651998208
63630,1383847735317565440
63631,1383846903280848903
63632,1383845445357563906
63633,1383845416186236928
63634,1383844585323991046
63635,1383844473868668931
63636,1383844198663610370
63637,1383844081139281920
63638,1383843306556121091
63639,1383842806012121088
63640,1383842084252049415
63641,1383841822737272832
63642,1383841808975757317
63643,1383841356334845952
63644,1383841121206296577
63645,1383840676694007816
63646,1383839811178401796
63647,1383838628233711629
63648,1383838478878711820
63649,1383838227769872391
63650,1383838212347498497
63651,1383837509235351555
63652,1383837470521913355
63653,1383836939174903810
63654,1383835934186098693
63655,1383833091693707271
63656,1383832867986296835
63657,1383832769847992325
63658,1383832230477197317
63659,1383831625373343748
63660,1383831593274331143
63661,1383831464240844800
63662,1383831307399024642
63663,1383830713120616457
63664,1383830710008512513
63665,1383830068066095107
63666,1383829661088575490
63667,1383829489814171662
63668,1383827712456892424
63669,1383827674104172558
63670,1383827636376375300
63671,1383827437214044167
63672,1383827387431882757
63673,1383827348907171850
63674,1383826875898679307
63675,1383826744554098703
63676,1383826537435197455
63677,1383825993249427459
63678,1383825726101594128
63679,1383825484643921923
63680,1383825084624764929
63681,1383824074179190786
63682,1383823978339266560
63683,1383822470327660553
63684,1383821149956558856
63685,1383819359332622340
63686,1383817671859335173
63687,1383817130064236546
63688,1383816558187671558
63689,1383816539711840265
63690,1383815955453669384
63691,1383815950122721286
63692,1383815913200181254
63693,1383815483305054209
63694,1383815262646902802
63695,1383815135739801604
63696,1383814034584072200
63697,1383813383145676800
63698,1383812617018384386
63699,1383812543857119232
63700,1383811134264729603
63701,1383810787030962182
63702,1383809822198362124
63703,1383809739616784394
63704,1383809458870968321
63705,1383809233318146059
63706,1383809065986314255
63707,1383809006938955782
63708,1383808546354057220
63709,1383806517246271503
63710,1383805917313998851
63711,1383805692264411143
63712,1383805116545781762
63713,1383805064695795719
63714,1383804180817534988
63715,1383803785890320385
63716,1383802804922241041
63717,1383802566861942787
63718,1383801403856986118
63719,1383800420074622977
63720,1383799657537576963
63721,1383799430126587904
63722,1383798760673669128
63723,1383798708731400192
63724,1383798706663682055
63725,1383798685100773380
63726,1383798673985835012
63727,1383798574471737349
63728,1383798542582435856
63729,1383796286822895625
63730,1383795623787319304
63731,1383794370973880322
63732,1383794238010191873
63733,1383793881439883276
63734,1383793242940968960
63735,1383789829750620161
63736,1383788674609938435
63737,1383787240317362176
63738,1383783883171196933
63739,1383783788799426567
63740,1383782404767186947
63741,1383781841979592704
63742,1383780771228385284
63743,1383780415656194058
63744,1383780220927299585
63745,1383779754319306753
63746,1383778731035009027
63747,1383777385066098697
63748,1383775297980440587
63749,1383774784295637005
63750,1383774108811366402
63751,1383773329585180676
63752,1383773014773223431
63753,1383772466955186178
63754,1383769299039391749
63755,1383769215706959881
63756,1383768339005149195
63757,1383767398717661198
63758,1383765350706073600
63759,1383763789330321410
63760,1383763019641933825
63761,1383761691792474114
63762,1383761618752864272
63763,1383760587239288837
63764,1383760543744364545
63765,1383760141015687180
63766,1383759334862061574
63767,1383758588082941958
63768,1383757938959863818
63769,1383757894261174289
63770,1383755338906624003
63771,1383754554055958538
63772,1383754523789824005
63773,1383754373860188162
63774,1383754051582496770
63775,1383753578641121282
63776,1383750568238206985
63777,1383750094676054024
63778,1383748359626711048
63779,1383747412473249800
63780,1383741167909494788
63781,1383736787596500993
63782,1383735721702293504
63783,1383735692237283330
63784,1383732426266988547
63785,1383724676157825027
63786,1383722657112223747
63787,1383722208409706497
63788,1383721980390612998
63789,1383716349365481480
63790,1383716222244593673
63791,1383715000674488324
63792,1383714981078700035
63793,1383714596557496325
63794,1383711371905277952
63795,1383707947809660932
63796,1383707251622379520
63797,1383705326587768835
63798,1383703075450343426
63799,1383699990166478852
63800,1383696237346451459
63801,1383693813495918595
63802,1383693790091759629
63803,1383693459563839496
63804,1383688435362189313
63805,1383687026948464646
63806,1383687023513391109
63807,1383686865576808458
63808,1383686640061673472
63809,1383682842597552135
63810,1383678950044442625
63811,1383673537290932232
63812,1383670544331993088
63813,1383669435395829760
63814,1383666711358935040
63815,1383661851385286661
63816,1383661638394384398
63817,1383659709979238407
63818,1383659357846466562
63819,1383659337088847873
63820,1383657491477585921
63821,1383654801100079110
63822,1383654641963913221
63823,1383653083574505476
63824,1383649264069316610
63825,1383649258197307400
63826,1383649164538519559
63827,1383648864737976320
63828,1383642721588432897
63829,1383640731403780101
63830,1383640564084592643
63831,1383638751373496327
63832,1383638187923279875
63833,1383637026520518656
63834,1383635457100029957
63835,1383633710008786948
63836,1383631569345138695
63837,1383629714867167244
63838,1383629325119803393
63839,1383628976770326537
63840,1383628463777542145
63841,1383627715220176901
63842,1383625105612308485
63843,1383624904554074117
63844,1383624814695305219
63845,1383622300256202753
63846,1383622177312841741
63847,1383621990347513864
63848,1383621049883926531
63849,1383621005134860293
63850,1383620075056287747
63851,1383617398746468359
63852,1383616040479850497
63853,1383615913405026313
63854,1383614771535089668
63855,1383614460586172420
63856,1383614437953654785
63857,1383613107579199503
63858,1383613100859871242
63859,1383611935912906753
63860,1383611648431202306
63861,1383611290237558786
63862,1383611268737617921
63863,1383610113164861449
63864,1383608726351867911
63865,1383608397174427648
63866,1383607914615631881
63867,1383607335617134594
63868,1383607235058696199
63869,1383606612414255109
63870,1383606048372625412
63871,1383606027719827471
63872,1383605985550368777
63873,1383605884824129544
63874,1383605760018448393
63875,1383604997036797957
63876,1383604312157278210
63877,1383602286878883850
63878,1383602142406082567
63879,1383601689328947204
63880,1383600833015599108
63881,1383600742770954247
63882,1383600626676879362
63883,1383600607185891329
63884,1383599832019861507
63885,1383599754836287488
63886,1383598455243776004
63887,1383598170140135428
63888,1383597309095669760
63889,1383597115373330442
63890,1383596104969723905
63891,1383595313680711682
63892,1383594718638993410
63893,1383594494835130374
63894,1383593176955375621
63895,1383593082780733442
63896,1383592302338220042
63897,1383591770542338060
63898,1383591693912449026
63899,1383590850672828422
63900,1383590623974891524
63901,1383589365423624196
63902,1383587540314181645
63903,1383586408636375044
63904,1383586181233840145
63905,1383585774738690050
63906,1383585179256582148
63907,1383584910942736394
63908,1383584685947711490
63909,1383583811858878464
63910,1383582540745695232
63911,1383582422810337283
63912,1383582293302779904
63913,1383581301769342979
63914,1383580629653024768
63915,1383578991609610246
63916,1383578099644649476
63917,1383577970342645769
63918,1383576581294100497
63919,1383575861161385986
63920,1383575822867468294
63921,1383575352144908292
63922,1383575118023065605
63923,1383575057490874375
63924,1383574201819271168
63925,1383573655238545411
63926,1383573571402813450
63927,1383572557002014721
63928,1383572194765152259
63929,1383572113404039170
63930,1383571510145675264
63931,1383571361063309312
63932,1383571176623001608
63933,1383570790516281348
63934,1383570589193932806
63935,1383570242509492227
63936,1383570074456363008
63937,1383569298308796422
63938,1383568705548738565
63939,1383567429792460802
63940,1383567160904089601
63941,1383566977889837058
63942,1383566701006966784
63943,1383566523663409152
63944,1383566493997174787
63945,1383566096658157575
63946,1383565754386116611
63947,1383564974178504708
63948,1383564357519376385
63949,1383563535859339280
63950,1383563368980615173
63951,1383562201902899200
63952,1383560743212097537
63953,1383560362235097092
63954,1383558809453400065
63955,1383558362042798084
63956,1383557555486560259
63957,1383557446128472075
63958,1383557075511365635
63959,1383556999426629632
63960,1383556511662678027
63961,1383556437255753729
63962,1383556346642014208
63963,1383555274166792200
63964,1383554617284329474
63965,1383554511793360897
63966,1383554170599268352
63967,1383553480397189129
63968,1383553378085588995
63969,1383553283499847684
63970,1383552491850125317
63971,1383551948419305479
63972,1383551799940894720
63973,1383551424764600322
63974,1383551112419020805
63975,1383550643978178574
63976,1383550410296758280
63977,1383550362448142345
63978,1383550346656567306
63979,1383550296140390403
63980,1383549897232711680
63981,1383549292216868864
63982,1383549150109650944
63983,1383548635275620360
63984,1383548019551793154
63985,1383547564998369284
63986,1383547534941966337
63987,1383546572860837892
63988,1383545093605367808
63989,1383544928874033157
63990,1383543417829953550
63991,1383543222010478595
63992,1383543035712053258
63993,1383542548333928455
63994,1383542445103747074
63995,1383541752305381376
63996,1383541647045128194
63997,1383540809505538053
63998,1383539424097574920
63999,1383539346263842820
64000,1383538630900154379
64001,1383537304480849925
64002,1383537280065826817
64003,1383536762031538177
64004,1383536525489577992
64005,1383536394442711043
64006,1383535584015126531
64007,1383535040877891590
64008,1383535037006577666
64009,1383534675805675520
64010,1383533470417260549
64011,1383532516401770512
64012,1383532251854430218
64013,1383531918470221831
64014,1383531909251170313
64015,1383530924353064972
64016,1383530524342251526
64017,1383530448060510214
64018,1383529574475059202
64019,1383528964631662596
64020,1383528261955719168
64021,1383527420481871875
64022,1383526807689785344
64023,1383526730082648068
64024,1383526726286729222
64025,1383526462054043649
64026,1383526236740153346
64027,1383525370813575174
64028,1383525355357544454
64029,1383525263858814983
64030,1383524787004215298
64031,1383524333172101120
64032,1383524025083723781
64033,1383523000373301255
64034,1383522713231183878
64035,1383522610235858955
64036,1383522423820099593
64037,1383522222644465664
64038,1383521977101537283
64039,1383521910890242051
64040,1383521881093931010
64041,1383520126922752010
64042,1383519968495423491
64043,1383519922479767562
64044,1383518672996605966
64045,1383518237971812357
64046,1383518217717501959
64047,1383518059437035524
64048,1383517559815692305
64049,1383517015273472004
64050,1383516796246904833
64051,1383516447914139650
64052,1383515209130643456
64053,1383514980436168709
64054,1383513805435510793
64055,1383513663454076929
64056,1383513577680556032
64057,1383513517043580930
64058,1383512955703074820
64059,1383512908827533322
64060,1383511724158902281
64061,1383511433506267137
64062,1383511298479038467
64063,1383510989660778496
64064,1383510721363775489
64065,1383510595777953800
64066,1383510129673342978
64067,1383509982453264384
64068,1383509557897355270
64069,1383509160147361796
64070,1383508885655326721
64071,1383508298373033996
64072,1383507256923201544
64073,1383506808367501319
64074,1383506218308673553
64075,1383505912661377026
64076,1383505894219030529
64077,1383505163130834958
64078,1383504036758913031
64079,1383504024561872899
64080,1383503967078871048
64081,1383503671309176837
64082,1383503567269482503
64083,1383502512653701122
64084,1383502370026360843
64085,1383501878407831556
64086,1383501461015855113
64087,1383501305423880198
64088,1383500694024376327
64089,1383499884800577539
64090,1383499091687075844
64091,1383498672424448000
64092,1383498295390007302
64093,1383497493099409417
64094,1383497312710713350
64095,1383496824124698633
64096,1383496241607168006
64097,1383495727888756749
64098,1383495015461101571
64099,1383494377117388808
64100,1383494232632021002
64101,1383493719702216710
64102,1383493358438404098
64103,1383492891524276226
64104,1383492604826832899
64105,1383492151267393540
64106,1383492086603735050
64107,1383491420623806465
64108,1383490785056722946
64109,1383490464423178240
64110,1383490100638543880
64111,1383489541911109640
64112,1383489431311511563
64113,1383489333571702786
64114,1383488980126105600
64115,1383488929857376266
64116,1383488390658609163
64117,1383487928135946245
64118,1383486934392053770
64119,1383486226842361857
64120,1383485285820862468
64121,1383484466534912014
64122,1383483638222790663
64123,1383483533759373316
64124,1383482817196150793
64125,1383482192777465872
64126,1383482014733459463
64127,1383481741977948161
64128,1383480953016778760
64129,1383480578947751937
64130,1383480427738918920
64131,1383479965400715267
64132,1383479585543639049
64133,1383479353871257608
64134,1383478095441657864
64135,1383478074285563904
64136,1383475030340739081
64137,1383474780821544960
64138,1383473919257022470
64139,1383473090257055749
64140,1383472405398528003
64141,1383472272896184324
64142,1383471594429771784
64143,1383471153906208773
64144,1383470823235747843
64145,1383468343915515911
64146,1383468172926349315
64147,1383468048774930436
64148,1383468000804622339
64149,1383467282798505988
64150,1383467061205078025
64151,1383466813950894083
64152,1383466782799712264
64153,1383466498178510853
64154,1383466422366392321
64155,1383465588354211848
64156,1383465413900599301
64157,1383465320292126737
64158,1383464568400138247
64159,1383464529762217991
64160,1383464363512582145
64161,1383463954136014852
64162,1383463754243874819
64163,1383463674443034633
64164,1383463082706366464
64165,1383462092322197513
64166,1383461786024759302
64167,1383461364358778886
64168,1383461217868468225
64169,1383461182879637506
64170,1383460715382534147
64171,1383459900332724224
64172,1383459838093524994
64173,1383459335418699778
64174,1383459242816933890
64175,1383459194158796807
64176,1383459099371741189
64177,1383458628099743744
64178,1383458536298991624
64179,1383458489473794060
64180,1383458404664893457
64181,1383458104919007234
64182,1383458060710993928
64183,1383457370496372740
64184,1383457293275066384
64185,1383457014383210498
64186,1383456851556110347
64187,1383456591253409796
64188,1383456486039310351
64189,1383455692003045379
64190,1383455507285876737
64191,1383455456249540615
64192,1383455362787860486
64193,1383454702210150406
64194,1383454066387292167
64195,1383453356224483340
64196,1383451474751942658
64197,1383450861716742145
64198,1383450798986723335
64199,1383450541477404677
64200,1383450475102568457
64201,1383450165709733898
64202,1383449978371067912
64203,1383449841078988803
64204,1383449524794912774
64205,1383449192849297408
64206,1383448915492573189
64207,1383448833154113537
64208,1383448640581103618
64209,1383447619196755971
64210,1383446848887685124
64211,1383446757170814986
64212,1383446615407489034
64213,1383446397429583874
64214,1383445738848358400
64215,1383445167936401425
64216,1383445060562296832
64217,1383444992950030341
64218,1383444900088147968
64219,1383444507346100243
64220,1383444398759759878
64221,1383443788555644936
64222,1383443616433983488
64223,1383443147619848202
64224,1383442931323871241
64225,1383442728218861571
64226,1383442402195607565
64227,1383441710051594245
64228,1383440616764309504
64229,1383440344927281152
64230,1383440230649270281
64231,1383439580637011984
64232,1383439302583930883
64233,1383439043757711369
64234,1383438107324739584
64235,1383437858162155523
64236,1383437779896389645
64237,1383437641119531011
64238,1383437548991631365
64239,1383436519394791435
64240,1383436450054639625
64241,1383436428223283215
64242,1383436360795656198
64243,1383435986848284672
64244,1383435870208806913
64245,1383435673701523467
64246,1383434969687543811
64247,1383433824864899087
64248,1383433684385112082
64249,1383433140983631878
64250,1383432971172995083
64251,1383432698677456910
64252,1383430437016539139
64253,1383429123285028874
64254,1383429039793213444
64255,1383428957215752204
64256,1383428430054576130
64257,1383428195324547073
64258,1383428161061277701
64259,1383428037123788802
64260,1383427756537438213
64261,1383427228000681985
64262,1383426123518734338
64263,1383426121509654532
64264,1383425997916164096
64265,1383424916456763396
64266,1383424535710474252
64267,1383423379349282816
64268,1383422923373899779
64269,1383422517134512136
64270,1383422438495580167
64271,1383421220767424512
64272,1383420047243104263
64273,1383419739045650443
64274,1383419571089002498
64275,1383419477518295043
64276,1383419469591027712
64277,1383417063738208276
64278,1383416654030249984
64279,1383416452791767043
64280,1383415674324668431
64281,1383414960458371078
64282,1383414339642695681
64283,1383413665076899840
64284,1383412263818731525
64285,1383412231732301830
64286,1383410978407084047
64287,1383410954935836673
64288,1383410283993919497
64289,1383406757620318209
64290,1383406629350035458
64291,1383402378519465991
64292,1383401832735645699
64293,1383401752259489796
64294,1383401002401886215
64295,1383400438700023810
64296,1383400392243826692
64297,1383400080078606341
64298,1383399063748452354
64299,1383398157627711489
64300,1383397846028746752
64301,1383397557397647366
64302,1383397330062254085
64303,1383397215251550215
64304,1383394064578482179
64305,1383393839273054216
64306,1383393820172177410
64307,1383393611748831259
64308,1383393516806569987
64309,1383389271176847363
64310,1383388143802408964
64311,1383386224753184773
64312,1383385875157979136
64313,1383385302199242753
64314,1383382325514309636
64315,1383380584446062598
64316,1383377905825181697
64317,1383377827630784519
64318,1383374688202620934
64319,1383368365633277958
64320,1383365326423744512
64321,1383364787233456135
64322,1383362681344729095
64323,1383361358125625346
64324,1383358830734569481
64325,1383357834142777353
64326,1383357203751399428
64327,1383352915180417025
64328,1383352588519702537
64329,1383347444625285120
64330,1383345201498902531
64331,1383336597370806276
64332,1383333842493132800
64333,1383333551194574849
64334,1383333226828111883
64335,1383329854951620610
64336,1383328710170877953
64337,1383328062515736576
64338,1383327539246993413
64339,1383327184509562888
64340,1383327111042138119
64341,1383324871598301193
64342,1383321895462862855
64343,1383318804235624450
64344,1383314401474736135
64345,1383311437917954049
64346,1383310715591675909
64347,1383309643477254147
64348,1383306497925419013
64349,1383304266777972736
64350,1383298079302950924
64351,1383297703736532992
64352,1383295886080368646
64353,1383295075489255443
64354,1383291188199886851
64355,1383289813902630917
64356,1383289493311033346
64357,1383289356316676099
64358,1383288899036848131
64359,1383287106030620676
64360,1383287036749090819
64361,1383286847917330434
64362,1383286661803438082
64363,1383285723982286848
64364,1383285250885701640
64365,1383283841847103506
64366,1383281472904130565
64367,1383276533490409476
64368,1383275892760190978
64369,1383275517843972097
64370,1383274285028954114
64371,1383274021026820096
64372,1383273395119288324
64373,1383272158978207744
64374,1383271308297850881
64375,1383270145431273480
